playerId,skaterFullName,teamAbbrevs,positionCode,gamesPlayed,goals,assists,points,birthCity,birthCountryCode,birthDate,birthStateProvinceCode,draftOverall,draftRound,draftYear,firstSeasonForGameType,height,isInHallOfFameYn,lastName,nationalityCode,shootsCatches,weight,Last Season,epochGP,epochGoals,epochAssists,epochPoints
8474077,Carson McMillan,MIN,R,1,0,0,0,Brandon,CAN,1988-09-10,MB,200.0,7.0,2007.0,20102011,73,N,McMillan,CAN,R,196,2013-2014,16,2,3,5
8474201,Pierre-Cedric Labrie,TBL,L,13,0,0,0,Baie-Comeau,CAN,1986-12-06,QC,,,,20112012,75,N,Labrie,CAN,L,226,2013-2014,46,2,3,5
8475119,Zach Sill,WSH,C,10,1,0,1,Truro,CAN,1988-05-24,NS,,,,20132014,72,N,Sill,CAN,L,214,2015-2016,93,2,3,5
8475759,Brandon Gormley,COL,D,26,0,1,1,Murray River,CAN,1992-02-18,PE,13.0,1.0,2010.0,20132014,74,N,Gormley,CAN,L,196,2015-2016,58,2,3,5
8476545,Kurtis Gabriel,CHI,R,2,0,0,0,Newmarket,CAN,1993-04-20,ON,81.0,3.0,2013.0,20152016,78,N,Gabriel,CAN,R,212,2021-2022,51,2,3,5
8477337,John Gilmour,BUF,D,4,0,0,0,Montréal,CAN,1993-05-17,QC,198.0,7.0,2013.0,20172018,72,N,Gilmour,CAN,L,188,2019-2020,37,2,3,5
8477680,Josh Currie,PIT,R,1,0,0,0,Charlottetown,CAN,1992-10-29,PE,,,,20182019,70,N,Currie,CAN,R,172,2020-2021,22,2,3,5
8477961,John Quenneville,CHI,C,9,0,0,0,Edmonton,CAN,1996-04-16,AB,30.0,1.0,2014.0,20162017,73,N,Quenneville,CAN,L,195,2019-2020,42,2,3,5
8478562,Jakub Nakladal,CAR,D,3,0,0,0,Hradec Kralove,CZE,1987-12-30,,,,,20152016,74,N,Nakladal,CZE,R,212,2016-2017,30,2,3,5
8478564,Joonas Kemppainen,BOS,C,44,2,3,5,Kajaani,FIN,1988-04-07,,,,,20152016,75,N,Kemppainen,FIN,L,223,2015-2016,44,2,3,5
8478844,Mikhail Vorobyev,PHI,C,20,1,2,3,Ufa,RUS,1997-01-05,,104.0,4.0,2015.0,20182019,74,N,Vorobyev,RUS,L,194,2019-2020,35,2,3,5
8480005,Kristian Vesalainen,WPG,L,53,2,1,3,Helsinki,FIN,1999-06-01,,24.0,1.0,2017.0,20182019,75,N,Vesalainen,FIN,L,207,2021-2022,70,2,3,5
8480056,Jack Rathbone,VAN,D,11,1,1,2,Boston,USA,1999-05-20,MA,95.0,4.0,2017.0,20202021,71,N,Rathbone,USA,L,188,2022-2023,28,2,3,5
8481491,Noah Philp,"EDM,CAR",C,17,2,1,3,Canmore,CAN,1998-08-31,AB,,,,20242025,75,N,Philp,CAN,R,198,2025-2026,32,2,3,5
8481650,Jakob Lilja,CBJ,L,37,2,3,5,Malmo,SWE,1993-07-23,,,,,20192020,73,N,Lilja,SWE,L,196,2019-2020,37,2,3,5
8481732,Andre Lee,LAK,L,7,1,1,2,Karlstad,SWE,2000-07-26,,188.0,7.0,2019.0,20242025,76,N,Lee,SWE,L,210,2025-2026,26,2,3,5
8482090,Jack Finley,"TBL,STL",C,44,2,3,5,St. Louis,USA,2002-09-02,MO,57.0,2.0,2020.0,20242025,78,N,Finley,USA,R,227,2025-2026,45,2,3,5
8482101,Danil Gushchin,SJS,L,12,0,1,1,Yekaterinburg,RUS,2002-02-06,,76.0,3.0,2020.0,20222023,68,N,Gushchin,RUS,L,165,2024-2025,18,2,3,5
8482747,Brennan Othmann,"NYR,CGY",L,19,2,1,3,Pickering,CAN,2003-01-05,ON,16.0,1.0,2021.0,20232024,72,N,Othmann,CAN,L,192,2025-2026,44,2,3,5
8482874,Jacob Melanson,SEA,R,36,2,3,5,Halifax,CAN,2003-04-22,NS,131.0,5.0,2021.0,20242025,72,N,Melanson,CAN,R,207,2025-2026,37,2,3,5
8483455,Isaac Howard,EDM,L,29,2,3,5,Hudson,USA,2004-03-30,WI,31.0,1.0,2022.0,20252026,70,N,Howard,USA,L,180,2025-2026,29,2,3,5
8485512,Tim Washe,ANA,C,39,2,3,5,Detroit,USA,2001-08-25,MI,,,,20242025,75,N,Washe,USA,L,212,2025-2026,41,2,3,5
8460502,Wade Belak,NSH,R,15,0,0,0,Saskatoon,CAN,1976-07-03,SK,12.0,1.0,1994.0,19961997,77,N,Belak,CAN,R,222,2010-2011,154,1,4,5
8465992,Aaron Downey,DET,R,4,1,1,2,Shelburne,CAN,1974-08-27,ON,,,,19992000,73,N,Downey,CAN,R,215,2008-2009,60,1,4,5
8467387,Joe DiPenta,ANA,D,23,1,4,5,Barrie,CAN,1979-02-25,ON,61.0,3.0,1998.0,20022003,74,N,DiPenta,CAN,R,220,2007-2008,23,1,4,5
8467565,John Pohl,TOR,C,33,1,4,5,Rochester,USA,1979-06-29,MN,255.0,9.0,1998.0,20032004,73,N,Pohl,USA,R,196,2007-2008,33,1,4,5
8471641,Mike Iggulden,NYI,C,11,1,4,5,St. Catharines,CAN,1982-11-09,ON,,,,20072008,75,N,Iggulden,CAN,R,215,2008-2009,12,1,4,5
8472424,Ryan Hamilton,EDM,L,16,1,1,2,Oshawa,CAN,1985-04-15,ON,,,,20112012,74,N,Hamilton,CAN,L,219,2014-2015,30,1,4,5
8473605,Alexander Vasyunov,NJD,L,18,1,4,5,Yaroslavl,RUS,1988-04-22,,58.0,2.0,2006.0,20102011,73,N,Vasyunov,RUS,R,210,2010-2011,18,1,4,5
8474177,Jon Kalinski,PHI,L,10,0,2,2,Bonnyville,CAN,1987-05-25,AB,152.0,6.0,2007.0,20082009,73,N,Kalinski,CAN,L,175,2009-2010,22,1,4,5
8474616,Patrice Cormier,WPG,C,2,0,0,0,Moncton,CAN,1990-06-14,NB,54.0,2.0,2008.0,20102011,74,N,Cormier,CAN,L,215,2015-2016,52,1,4,5
8475733,Max Reinhart,CGY,C,4,0,0,0,West Vancouver,CAN,1992-02-04,BC,64.0,3.0,2010.0,20122013,73,N,Reinhart,CAN,L,195,2014-2015,23,1,4,5
8476379,Darren Dietz,MTL,D,13,1,4,5,Medicine Hat,CAN,1993-07-17,AB,138.0,5.0,2011.0,20152016,73,N,Dietz,CAN,R,201,2015-2016,13,1,4,5
8479547,Matthew Phillips,"WSH,PIT,WSH",R,31,1,4,5,Calgary,CAN,1998-04-06,AB,166.0,6.0,2016.0,20202021,68,N,Phillips,CAN,R,160,2023-2024,34,1,4,5
8482834,Jesper Froden,SEA,R,14,0,4,4,Stockholm,SWE,1994-09-21,,,,,20212022,70,N,Froden,SWE,R,179,2022-2023,21,1,4,5
8483510,Elias Salomonsson,WPG,D,32,1,4,5,Skelleftea,SWE,2004-08-31,,55.0,2.0,2022.0,20252026,72,N,Salomonsson,SWE,R,172,2025-2026,32,1,4,5
8465168,Joel Kwiatkowski,ATL,D,18,0,5,5,Kindersley,CAN,1977-03-22,SK,194.0,8.0,1996.0,20002001,72,N,Kwiatkowski,CAN,L,205,2007-2008,18,0,5,5
8471408,Petri Kontiola,CHI,C,12,0,5,5,Seinajoki,FIN,1984-10-04,,196.0,7.0,2004.0,20072008,72,N,Kontiola,FIN,R,204,2007-2008,12,0,5,5
8476452,Tyler Wotherspoon,CGY,D,4,0,0,0,Burnaby,CAN,1993-03-12,BC,57.0,2.0,2011.0,20132014,74,N,Wotherspoon,CAN,L,207,2016-2017,30,0,5,5
8476877,Jordan Schmaltz,STL,D,20,0,2,2,Madison,USA,1993-10-08,WI,25.0,1.0,2012.0,20162017,74,N,Schmaltz,USA,R,196,2018-2019,42,0,5,5
8478073,Anton Lindholm,COL,D,4,0,1,1,Skelleftea,SWE,1994-11-29,,144.0,5.0,2014.0,20162017,71,N,Lindholm,SWE,L,191,2019-2020,66,0,5,5
8478176,Joe Hicketts,DET,D,6,0,2,2,Kamloops,CAN,1996-05-04,BC,,,,20172018,68,N,Hicketts,CAN,L,176,2019-2020,22,0,5,5
8480384,Alexander True,SEA,C,8,0,0,0,Copenhagen,DNK,1997-07-17,,,,,20192020,77,N,True,DNK,L,213,2021-2022,27,0,5,5
8468626,David Koci,COL,L,35,1,0,1,Prague,CZE,1981-05-12,,146.0,5.0,2000.0,20062007,78,N,Koci,CZE,L,238,2010-2011,133,3,1,4
8469997,Mark Hartigan,DET,C,23,3,1,4,Fort St. John,CAN,1977-10-15,BC,,,,20012002,72,N,Hartigan,CAN,L,200,2007-2008,23,3,1,4
8471360,Steve Regier,STL,L,8,3,1,4,Edmonton,CAN,1984-08-31,AB,148.0,5.0,2004.0,20052006,76,N,Regier,CAN,L,194,2008-2009,16,3,1,4
8475248,Alexander Urbom,WSH,D,20,1,1,2,Stockholm,SWE,1990-12-20,,73.0,3.0,2009.0,20102011,76,N,Urbom,SWE,L,215,2013-2014,34,3,1,4
8478078,Rourke Chartier,OTT,C,37,2,1,3,Saskatoon,CAN,1996-04-03,SK,149.0,5.0,2014.0,20182019,72,N,Chartier,CAN,L,201,2023-2024,56,3,1,4
8479362,Riley Tufte,BOS,L,4,1,0,1,Coon Rapids,USA,1998-04-10,MN,25.0,1.0,2016.0,20212022,78,N,Tufte,USA,L,233,2025-2026,28,3,1,4
8479942,Dominik Shine,DET,R,18,3,0,3,Pinckney,USA,1993-04-18,MI,,,,20242025,71,N,Shine,USA,R,177,2025-2026,27,3,1,4
8481239,Samuel Fagemo,"NSH,LAK",L,8,1,0,1,Göteborg,SWE,2000-03-14,,50.0,2.0,2019.0,20212022,72,N,Fagemo,SWE,R,200,2023-2024,21,3,1,4
8481462,Mason Morelli,VGK,L,1,0,0,0,Minot,USA,1996-02-01,ND,,,,20232024,72,N,Morelli,USA,L,208,2024-2025,10,3,1,4
8482787,Nikita Chibrikov,WPG,R,11,0,0,0,Moscow,RUS,2003-02-16,,50.0,2.0,2021.0,20232024,70,N,Chibrikov,RUS,L,170,2025-2026,16,3,1,4
8483669,Adam Sykora,NYR,L,11,3,1,4,Piestany,SVK,2004-09-07,,63.0,2.0,2022.0,20252026,71,N,Sykora,SVK,L,193,2025-2026,11,3,1,4
8484203,Bradly Nadeau,CAR,L,12,3,0,3,St-Francois de Madaw,CAN,2005-05-05,NB,30.0,1.0,2023.0,20232024,71,N,Nadeau,CAN,R,180,2025-2026,15,3,1,4
8459571,Andreas Karlsson,TBL,C,58,2,2,4,Ludvika,SWE,1975-08-19,,148.0,6.0,1993.0,19992000,76,N,Karlsson,SWE,L,201,2007-2008,58,2,2,4
8462050,Denis Gauthier,LAK,D,65,2,2,4,Montréal,CAN,1976-10-01,QC,20.0,1.0,1995.0,19971998,74,N,Gauthier,CAN,L,220,2008-2009,65,2,2,4
8462115,Daniel Tjarnqvist,COL,D,37,2,2,4,Umea,SWE,1976-10-14,,88.0,4.0,1995.0,20012002,73,N,Tjarnqvist,SWE,L,207,2008-2009,37,2,2,4
8466174,Jeremy Reich,BOS,C,58,2,2,4,Craik,CAN,1979-02-11,SK,39.0,2.0,1997.0,20032004,73,N,Reich,CAN,L,203,2007-2008,58,2,2,4
8467883,Branislav Mezei,FLA,D,57,2,2,4,Nitra,SVK,1980-10-08,,10.0,1.0,1999.0,20002001,76,N,Mezei,SVK,L,235,2007-2008,57,2,2,4
8468770,Simon Gamache,TOR,L,11,2,2,4,Thetford Mines,CAN,1981-01-03,QC,290.0,9.0,2000.0,20022003,70,N,Gamache,CAN,L,186,2007-2008,11,2,2,4
8470064,Steven Goertzen,CAR,R,6,0,0,0,Stony Plain,CAN,1984-05-26,AB,225.0,7.0,2002.0,20052006,74,N,Goertzen,CAN,R,216,2009-2010,22,2,2,4
8470366,Martin St. Pierre,MTL,C,1,0,0,0,Ottawa,CAN,1983-08-11,ON,,,,20052006,69,N,St. Pierre,CAN,L,188,2013-2014,23,2,2,4
8470651,Jeremy Colliton,NYI,C,15,2,1,3,Blackie,CAN,1985-01-13,AB,58.0,2.0,2003.0,20052006,74,N,Colliton,CAN,R,214,2010-2011,37,2,2,4
8470896,Steve MacIntyre,PIT,L,1,0,0,0,Brock,CAN,1980-08-08,SK,,,,20082009,77,N,MacIntyre,CAN,L,250,2012-2013,91,2,2,4
8471235,Lukas Kaspar,SJS,L,13,2,2,4,Most,CZE,1985-09-23,,22.0,1.0,2004.0,20072008,74,N,Kaspar,CZE,R,225,2008-2009,16,2,2,4
8473569,Jan Mursak,DET,L,2,0,0,0,Maribor,SVN,1988-01-20,,182.0,6.0,2006.0,20102011,71,N,Mursak,SVN,R,190,2012-2013,46,2,2,4
8475283,Lane MacDermid,"DAL,CGY",L,7,0,2,2,Hartford,USA,1989-08-25,CT,112.0,4.0,2009.0,20112012,75,N,MacDermid,USA,L,215,2013-2014,21,2,2,4
8475295,Brandon Kozun,TOR,R,20,2,2,4,Los Angeles,USA,1990-03-08,CA,179.0,6.0,2009.0,20142015,68,N,Kozun,USA,R,167,2014-2015,20,2,2,4
8475381,Mika Pyorala,PHI,C,36,2,2,4,Oulu,FIN,1981-07-13,,,,,20092010,72,N,Pyorala,FIN,L,190,2009-2010,36,2,2,4
8476989,Petteri Lindbohm,FLA,D,9,0,1,1,Helsinki,FIN,1993-09-23,,176.0,6.0,2012.0,20142015,75,N,Lindbohm,FIN,L,198,2021-2022,49,2,2,4
8477300,Viktor Svedberg,CHI,D,27,2,2,4,Gothenburg,SWE,1991-05-24,,,,,20152016,80,N,Svedberg,SWE,L,238,2015-2016,27,2,2,4
8477445,Hunter Shinkaruk,CGY,C,7,0,1,1,Calgary,CAN,1994-10-13,AB,24.0,1.0,2013.0,20152016,70,N,Shinkaruk,CAN,L,181,2016-2017,15,2,2,4
8478839,Aleksi Saarela,FLA,C,9,2,2,4,Helsinki,FIN,1997-01-07,,89.0,3.0,2015.0,20192020,70,N,Saarela,FIN,L,200,2019-2020,9,2,2,4
8480314,Max Veronneau,OTT,R,4,0,0,0,Ottawa,CAN,1995-12-12,ON,,,,20182019,73,N,Veronneau,CAN,R,193,2019-2020,16,2,2,4
8480979,Nate Smith,ARI,C,4,0,0,0,Tampa,USA,1998-10-19,FL,91.0,3.0,2018.0,20212022,72,N,Smith,USA,R,177,2022-2023,14,2,2,4
8482744,James Malatesta,CBJ,L,2,0,0,0,Montréal,CAN,2003-05-31,QC,133.0,5.0,2021.0,20232024,69,N,Malatesta,CAN,L,193,2024-2025,13,2,2,4
8483398,Declan Carlile,TBL,D,42,1,2,3,Hartland,USA,2000-05-18,MI,,,,20232024,75,N,Carlile,USA,L,190,2025-2026,46,2,2,4
8483482,Tristan Luneau,ANA,D,1,1,0,1,Victoriaville,CAN,2004-01-12,QC,53.0,2.0,2022.0,20232024,73,N,Luneau,CAN,R,211,2025-2026,14,2,2,4
8484180,Samuel Honzek,CGY,L,18,2,2,4,Trencin,SVK,2004-11-12,,16.0,1.0,2023.0,20242025,76,N,Honzek,SVK,L,186,2025-2026,23,2,2,4
8484188,Theo Lindstein,STL,D,17,2,2,4,Gavle,SWE,2005-01-05,,29.0,1.0,2023.0,20252026,72,N,Lindstein,SWE,L,197,2025-2026,17,2,2,4
8484509,Josh Samanski,EDM,C,24,2,2,4,Erding,DEU,2002-03-22,,,,,20252026,74,N,Samanski,DEU,L,195,2025-2026,24,2,2,4
8452285,Wes Walz,MIN,C,11,1,3,4,Calgary,CAN,1970-05-15,AB,57.0,3.0,1989.0,19891990,71,N,Walz,CAN,R,190,2007-2008,11,1,3,4
8460517,Rhett Warrener,CGY,D,31,1,3,4,Shaunavon,CAN,1976-01-27,SK,27.0,2.0,1994.0,19951996,73,N,Warrener,CAN,R,203,2007-2008,31,1,3,4
8462082,Brad Larsen,ATL,L,62,1,3,4,Nakusp,CAN,1977-06-28,BC,87.0,4.0,1997.0,19971998,72,N,Larsen,CAN,L,210,2007-2008,62,1,3,4
8466343,Mark Smith,CGY,C,54,1,3,4,Edmonton,CAN,1977-10-24,AB,219.0,9.0,1997.0,20002001,70,N,Smith,CAN,L,200,2007-2008,54,1,3,4
8467422,Rob Davison,NJD,D,1,0,0,0,St. Catharines,CAN,1980-05-01,ON,98.0,4.0,1998.0,20022003,74,N,Davison,CAN,L,215,2009-2010,58,1,3,4
8469442,Duvie Westcott,CBJ,D,23,1,3,4,Winnipeg,CAN,1977-10-30,MB,,,,20012002,71,N,Westcott,CAN,R,196,2007-2008,23,1,3,4
8470225,Ilkka Pikkarainen,NJD,R,31,1,3,4,Sonkajärvi,FIN,1981-04-19,,218.0,7.0,2002.0,20092010,74,N,Pikkarainen,FIN,R,215,2009-2010,31,1,3,4
8470674,Stefan Ruzicka,PHI,R,14,1,3,4,Nitra,SVK,1985-02-17,,81.0,3.0,2003.0,20052006,72,N,Ruzicka,SVK,R,200,2007-2008,14,1,3,4
8471700,Matt Pelech,SJS,R,6,1,0,1,Toronto,CAN,1987-09-04,ON,26.0,1.0,2005.0,20082009,76,N,Pelech,CAN,R,230,2013-2014,13,1,3,4
8473647,Frédéric St-Denis,CBJ,D,4,0,1,1,Greenfield Park,CAN,1986-01-23,QC,,,,20112012,71,N,St-Denis,CAN,L,192,2014-2015,21,1,3,4
8474139,Maxime Macenauer,ANA,C,29,1,3,4,Laval,CAN,1989-01-04,QC,63.0,3.0,2007.0,20112012,71,N,Macenauer,CAN,L,188,2011-2012,29,1,3,4
8474634,Evgeny Grachev,STL,C,26,1,3,4,Khabarovsk,RUS,1990-02-21,,75.0,3.0,2008.0,20102011,76,N,Grachev,RUS,R,225,2011-2012,34,1,3,4
8474693,Tomas Kubalik,CBJ,R,8,1,1,2,Plzen,CZE,1990-05-01,,135.0,5.0,2008.0,20102011,74,N,Kubalik,CZE,R,212,2011-2012,12,1,3,4
8475274,Seth Helgeson,NJD,D,9,1,0,1,Faribault,USA,1990-10-08,MN,114.0,4.0,2009.0,20142015,76,N,Helgeson,USA,L,225,2016-2017,50,1,3,4
8475816,Stanislav Galiev,WSH,R,24,0,3,3,Moscow,RUS,1992-01-17,,86.0,3.0,2010.0,20142015,73,N,Galiev,RUS,R,197,2015-2016,26,1,3,4
8476370,Blake Pietila,NJD,L,19,0,1,1,Milford,USA,1993-02-20,MI,129.0,5.0,2011.0,20152016,71,N,Pietila,USA,L,200,2018-2019,38,1,3,4
8477453,Chris Bigras,COL,D,15,0,1,1,Orillia,CAN,1995-02-22,ON,32.0,2.0,2013.0,20152016,73,N,Bigras,CAN,L,191,2017-2018,46,1,3,4
8477715,Tyler Gaudet,ARI,C,4,0,1,1,Hamilton,CAN,1993-04-04,ON,,,,20142015,75,N,Gaudet,CAN,L,217,2016-2017,20,1,3,4
8480019,Isaac Ratcliffe,PHI,L,10,1,3,4,London,CAN,1999-02-15,ON,35.0,2.0,2017.0,20212022,78,N,Ratcliffe,CAN,L,200,2021-2022,10,1,3,4
8480341,Adam Johnson,PIT,C,7,1,1,2,Grand Rapids,USA,1994-06-22,MN,,,,20182019,72,N,Johnson,USA,L,174,2019-2020,13,1,3,4
8480831,Alec Regula,EDM,D,29,0,3,3,West Bloomfield,USA,2000-08-06,MI,67.0,3.0,2018.0,20202021,76,N,Regula,USA,R,211,2025-2026,51,1,3,4
8480842,Filip Hallander,PIT,C,13,1,3,4,Sundsvall,SWE,2000-06-29,,58.0,2.0,2018.0,20212022,73,N,Hallander,SWE,L,203,2025-2026,16,1,3,4
8480876,Curtis Douglas,"TBL,VAN",C,43,1,3,4,Oakville,CAN,2000-03-06,ON,106.0,4.0,2018.0,20252026,81,N,Douglas,CAN,L,242,2025-2026,43,1,3,4
8481751,Lukas Rousek,BUF,R,15,0,2,2,Ostrov Nad Ohri,CZE,1999-04-20,,160.0,6.0,2019.0,20222023,71,N,Rousek,CZE,L,202,2023-2024,17,1,3,4
8482623,Josh Dunne,BUF,C,34,1,3,4,O'Fallon,USA,1998-12-08,MO,,,,20202021,76,N,Dunne,USA,L,208,2025-2026,50,1,3,4
8483472,Maveric Lamoureux,UTA,D,5,0,1,1,Laval,CAN,2004-01-13,QC,29.0,1.0,2022.0,20242025,78,N,Lamoureux,CAN,R,196,2025-2026,20,1,3,4
8484797,Konsta Helenius,BUF,C,9,1,3,4,Ylojarvi,FIN,2006-05-11,,14.0,1.0,2024.0,20252026,71,N,Helenius,FIN,R,190,2025-2026,9,1,3,4
8484999,Ilya Protas,WSH,L,4,1,3,4,Vitebsk,BLR,2006-07-18,,75.0,3.0,2024.0,20252026,78,N,Protas,BLR,L,225,2025-2026,4,1,3,4
8468745,Jean-Philippe Cote,TBL,D,19,0,4,4,Charlesbourg,CAN,1982-04-22,QC,265.0,9.0,2000.0,20052006,74,N,Cote,CAN,L,216,2013-2014,19,0,4,4
8470086,Joe Callahan,FLA,D,27,0,1,1,Brockton,USA,1982-12-20,MA,70.0,3.0,2002.0,20082009,75,N,Callahan,USA,R,210,2010-2011,46,0,4,4
8471671,Dustin Kohn,NYI,D,22,0,4,4,Edmonton,CAN,1987-02-02,AB,46.0,2.0,2005.0,20092010,73,N,Kohn,CAN,L,200,2009-2010,22,0,4,4
8473550,Andrew Bodnarchuk,"CBJ,COL",D,37,0,4,4,Drumheller,CAN,1988-07-11,AB,128.0,5.0,2006.0,20092010,71,N,Bodnarchuk,CAN,L,195,2015-2016,42,0,4,4
8474045,Zach Hamill,BOS,C,16,0,2,2,Vancouver,CAN,1988-09-23,BC,8.0,1.0,2007.0,20092010,71,N,Hamill,CAN,R,180,2011-2012,20,0,4,4
8474606,Colby Robak,"FLA,ANA",D,12,0,1,1,Dauphin,CAN,1990-04-24,MB,46.0,2.0,2008.0,20112012,75,N,Robak,CAN,L,194,2014-2015,47,0,4,4
8477326,Joel Vermin,TBL,R,18,0,3,3,Bern,CHE,1992-02-05,,186.0,7.0,2013.0,20152016,71,N,Vermin,CHE,L,192,2016-2017,24,0,4,4
8479526,Otto Koivula,NYI,L,8,0,2,2,Nokia,FIN,1998-09-01,,120.0,4.0,2016.0,20192020,76,N,Koivula,FIN,L,229,2022-2023,28,0,4,4
8481701,Santeri Hatakka,NJD,D,12,0,2,2,Riihimaki,FIN,2001-01-15,,184.0,6.0,2019.0,20212022,73,N,Hatakka,FIN,L,191,2023-2024,21,0,4,4
8482209,Rory Kerins,CGY,C,4,0,0,0,Caledon,CAN,2002-04-12,ON,174.0,6.0,2020.0,20242025,70,N,Kerins,CAN,L,175,2025-2026,9,0,4,4
8482824,Nick Cicek,SJS,D,16,0,4,4,Winnipeg,CAN,2000-05-29,MB,,,,20222023,75,N,Cicek,CAN,L,201,2022-2023,16,0,4,4
8482861,Vincent Iorio,"SJS,NYR",D,27,0,3,3,Coquitlam,CAN,2002-11-14,BC,55.0,2.0,2021.0,20222023,76,N,Iorio,CAN,R,220,2025-2026,36,0,4,4
8483756,Jared Wright,LAK,R,23,0,4,4,Burnsville,USA,2002-11-22,MN,169.0,6.0,2022.0,20252026,73,N,Wright,USA,R,178,2025-2026,23,0,4,4
8484929,Juha Jaaska,CAR,L,18,0,4,4,Helsinki,FIN,1998-02-09,,,,,20242025,72,N,Jaaska,FIN,L,210,2024-2025,18,0,4,4
8467579,Trevor Gillies,NYI,L,3,0,0,0,Cambridge,CAN,1979-01-30,ON,,,,20052006,75,N,Gillies,CAN,L,231,2011-2012,56,2,1,3
8469044,Wade Brookbank,CAR,D,27,1,0,1,Lanigan,CAN,1977-09-29,SK,,,,20032004,76,N,Brookbank,CAN,L,225,2008-2009,59,2,1,3
8469733,Cam Paddock,STL,C,16,2,1,3,North Vancouver,CAN,1983-03-22,BC,137.0,5.0,2002.0,20082009,72,N,Paddock,CAN,R,178,2008-2009,16,2,1,3
8470131,Dwight Helminen,SJS,C,4,1,0,1,Hancock,USA,1983-06-22,MI,244.0,8.0,2002.0,20082009,70,N,Helminen,USA,L,191,2009-2010,27,2,1,3
8471336,David Laliberte,PHI,R,11,2,1,3,Saint-Jean-sur-Richelieu,CAN,1986-03-17,QC,124.0,4.0,2004.0,20092010,73,N,Laliberte,CAN,R,194,2009-2010,11,2,1,3
8473913,Sean Collins,WSH,D,2,0,0,0,Troy,USA,1983-10-30,MI,,,,20082009,73,N,Collins,USA,R,205,2011-2012,21,2,1,3
8474049,Akim Aliu,CGY,R,5,0,0,0,Okene,NGA,1989-04-24,,56.0,2.0,2007.0,20112012,76,N,Aliu,NGA,R,225,2012-2013,7,2,1,3
8474195,Maksim Mayorov,CBJ,L,10,1,1,2,Leninogorsk,RUS,1989-03-26,,94.0,4.0,2007.0,20082009,74,N,Mayorov,RUS,L,198,2011-2012,22,2,1,3
8475161,Chris Brown,WSH,R,1,0,0,0,Flower Mound,USA,1991-02-03,TX,36.0,2.0,2009.0,20122013,74,N,Brown,USA,R,208,2015-2016,23,2,1,3
8475342,Oliver Lauridsen,PHI,D,1,0,0,0,Gentofte,DNK,1989-03-24,,196.0,7.0,2009.0,20122013,78,N,Lauridsen,DNK,L,220,2014-2015,16,2,1,3
8475597,Shane Harper,FLA,R,14,2,1,3,Valencia,USA,1989-02-01,CA,,,,20162017,71,N,Harper,USA,R,193,2016-2017,14,2,1,3
8479290,Kalle Kossila,ANA,C,8,1,0,1,Kauniainen,FIN,1993-04-14,,,,,20162017,71,N,Kossila,FIN,L,182,2018-2019,19,2,1,3
8479355,Olli Juolevi,"FLA,DET",D,18,0,0,0,Helsinki,FIN,1998-05-05,,5.0,1.0,2016.0,20202021,74,N,Juolevi,FIN,L,182,2021-2022,41,2,1,3
8480083,C.J. Smith,CAR,L,1,0,0,0,Des Moines,USA,1994-12-01,IA,,,,20162017,71,N,Smith,USA,L,191,2021-2022,15,2,1,3
8480468,James Hamblin,EDM,L,31,2,1,3,Edmonton,CAN,1999-04-27,AB,,,,20222023,70,N,Hamblin,CAN,L,185,2023-2024,41,2,1,3
8480776,Sheldon Rempal,VGK,R,9,2,1,3,Calgary,CAN,1995-08-07,AB,,,,20182019,71,N,Rempal,CAN,R,173,2023-2024,21,2,1,3
8483481,Cam Lund,SJS,C,11,2,1,3,Bridgewater,USA,2004-06-07,MA,34.0,2.0,2022.0,20242025,74,N,Lund,USA,R,195,2024-2025,11,2,1,3
8458031,Chris Simon,"NYI,MIN",L,38,1,2,3,Wawa,CAN,1972-01-30,ON,25.0,2.0,1990.0,19921993,75,N,Simon,CAN,L,232,2007-2008,38,1,2,3
8467355,Andrew Peters,NJD,L,29,0,0,0,St. Catharines,CAN,1980-05-05,ON,34.0,2.0,1998.0,20032004,76,N,Peters,CAN,L,240,2009-2010,101,1,2,3
8467436,Jay Leach,NJD,D,7,0,0,0,Syracuse,USA,1979-09-02,NY,115.0,5.0,1998.0,20052006,77,N,Leach,USA,L,220,2010-2011,68,1,2,3
8467889,David Tanabe,CAR,D,18,1,2,3,White Bear Lake,USA,1980-07-19,MN,16.0,1.0,1999.0,19992000,73,N,Tanabe,USA,R,212,2007-2008,18,1,2,3
8469629,Tom Cavanagh,SJS,R,17,1,1,2,Warwick,USA,1982-03-24,RI,182.0,6.0,2001.0,20072008,72,N,Cavanagh,USA,L,200,2008-2009,18,1,2,3
8469844,Josh Gratton,PHI,L,19,1,2,3,Brantford,CAN,1982-09-09,ON,,,,20052006,74,N,Gratton,CAN,L,215,2008-2009,20,1,2,3
8469919,Thomas Pock,NYI,D,59,1,2,3,Klagenfurt,AUT,1981-12-02,,,,,20032004,73,N,Pock,AUT,L,210,2008-2009,60,1,2,3
8470058,Staffan Kronwall,CGY,D,11,1,2,3,Järfälla,SWE,1982-09-10,,285.0,9.0,2002.0,20052006,75,N,Kronwall,SWE,L,209,2009-2010,32,1,2,3
8471282,Casey Borer,CAR,D,2,0,0,0,Minneapolis,USA,1985-07-28,MN,69.0,3.0,2004.0,20072008,74,N,Borer,USA,L,205,2009-2010,16,1,2,3
