,PlayerID,Player,Team,Position,Headshot,Team Logo,Jersey Number,playerStripped,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
308,8479976,Juuso Valimaki,UTA,D,https://assets.nhle.com/mugs/nhl/20242025/UTA/8479976.png,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,4,juusovalimaki,26,1998-10-06,Tampere,,FIN,FIN,74,205,2017,CGY,1,16,16
309,8481122,Simon Benoit,TOR,D,https://assets.nhle.com/mugs/nhl/20242025/TOR/8481122.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,2,simonbenoit,26,1998-09-19,Laval,QC,CAN,CAN,75,203,-,-,-,-,-
310,8483466,Kevin Korchinski,CHI,D,https://assets.nhle.com/mugs/nhl/20242025/CHI/8483466.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,14,kevinkorchinski,20,2004-06-21,Saskatoon,SK,CAN,CAN,73,185,2022,CHI,1,7,7
311,8479525,Ross Colton,COL,C,https://assets.nhle.com/mugs/nhl/20242025/COL/8479525.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,20,rosscolton,28,1996-09-11,Robbinsville,NJ,USA,USA,72,194,2016,T.B,4,27,118
312,8482679,Matt Coronato,CGY,R,https://assets.nhle.com/mugs/nhl/20242025/CGY/8482679.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,27,mattcoronato,22,2002-11-14,Greenlawn,NY,USA,USA,70,183,2021,CGY,1,13,13
313,8480015,Owen Tippett,PHI,R,https://assets.nhle.com/mugs/nhl/20242025/PHI/8480015.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,74,owentippett,25,1999-02-16,Peterborough,ON,CAN,CAN,73,207,2017,FLA,1,10,10
314,8481708,Zac Jones,NYR,D,https://assets.nhle.com/mugs/nhl/20242025/NYR/8481708.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,6,zacjones,24,2000-10-18,Richmond,VA,USA,USA,70,178,2019,NYR,3,6,68
315,8483515,Juraj Slafkovsky,MTL,L,https://assets.nhle.com/mugs/nhl/20242025/MTL/8483515.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,20,jurajslafkovsky,20,2004-03-30,Kosice,,SVK,SVK,75,238,2022,MTL,1,1,1
316,8477964,Ivan Barbashev,VGK,C,https://assets.nhle.com/mugs/nhl/20242025/VGK/8477964.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,49,ivanbarbashev,29,1995-12-14,Moscow,,RUS,RUS,73,195,2014,STL,2,3,33
317,8477456,J.T. Compher,DET,L,https://assets.nhle.com/mugs/nhl/20242025/DET/8477456.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,37,jtcompher,29,1995-04-08,Northbrook,IL,USA,USA,72,190,2013,BUF,2,5,35
318,8480727,Zach Whitecloud,VGK,D,https://assets.nhle.com/mugs/nhl/20242025/VGK/8480727.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,2,zachwhitecloud,28,1996-11-28,Brandon,MB,CAN,CAN,74,207,-,-,-,-,-
319,8483448,Isaiah George,NYI,D,https://assets.nhle.com/mugs/nhl/20242025/NYI/8483448.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,36,isaiahgeorge,20,2004-02-15,,,CAN,,73,196,2022,NYI,4,1,98
320,8475726,Tyler Toffoli,SJS,C,https://assets.nhle.com/mugs/nhl/20242025/SJS/8475726.png,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,73,tylertoffoli,32,1992-04-24,Scarborough,ON,CAN,CAN,72,203,2010,L.A,2,17,47
321,8478498,Jake DeBrusk,VAN,L,https://assets.nhle.com/mugs/nhl/20242025/VAN/8478498.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,74,jakedebrusk,28,1996-10-17,Edmonton,AB,CAN,CAN,72,197,2015,BOS,1,14,14
322,8481056,Spencer Stastney,NSH,D,https://assets.nhle.com/mugs/nhl/20242025/NSH/8481056.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,24,spencerstastney,25,2000-01-04,Woodbridge,IL,USA,USA,72,184,2018,NSH,5,7,131
323,8482155,Alex Laferriere,LAK,R,https://assets.nhle.com/mugs/nhl/20242025/LAK/8482155.png,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,14,alexlaferriere,23,2001-10-28,Chatham,NJ,USA,USA,72,173,2020,L.A,3,21,83
324,8478454,Noah Juulsen,VAN,D,https://assets.nhle.com/mugs/nhl/20242025/VAN/8478454.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,47,noahjuulsen,27,1997-04-02,Surrey,BC,CAN,CAN,74,201,2015,MTL,1,26,26
325,8483482,Tristan Luneau,ANA,D,https://assets.nhle.com/mugs/nhl/20242025/ANA/8483482.png,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,67,tristanluneau,21,2004-01-12,,,CAN,,73,195,2022,ANA,2,21,53
326,8476882,Teuvo Teravainen,CHI,C,https://assets.nhle.com/mugs/nhl/20242025/CHI/8476882.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,86,teuvoteravainen,30,1994-09-11,Helsinki,,FIN,FIN,71,191,2012,CHI,1,18,18
327,8481601,Simon Holmstrom,NYI,R,https://assets.nhle.com/mugs/nhl/20242025/NYI/8481601.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,10,simonholmstrom,23,2001-05-24,Tranas,,SWE,SWE,74,205,2019,NYI,1,23,23
328,8484166,Adam Fantilli,CBJ,C,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8484166.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,19,adamfantilli,20,2004-10-12,,,CAN,,74,194,2023,CBJ,1,3,3
329,8477426,Nick Paul,TBL,L,https://assets.nhle.com/mugs/nhl/20242025/TBL/8477426.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,20,nickpaul,29,1995-03-20,Mississauga,ON,CAN,CAN,75,223,2013,DAL,4,10,101
330,8482733,Logan Mailloux,MTL,D,https://assets.nhle.com/mugs/nhl/20242025/MTL/8482733.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,24,loganmailloux,21,2003-04-15,,,CAN,,75,220,2021,MTL,1,31,31
331,8484387,Matvei Michkov,PHI,R,https://assets.nhle.com/mugs/nhl/20242025/PHI/8484387.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,39,matveimichkov,20,2004-12-09,,,RUS,,70,172,2023,PHI,1,7,7
332,8474567,Zach Bogosian,MIN,D,https://assets.nhle.com/mugs/nhl/20242025/MIN/8474567.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,24,zachbogosian,34,1990-07-15,Massena,NY,USA,USA,74,222,2008,ATL,1,3,3
333,8482089,Jake Neighbours,STL,L,https://assets.nhle.com/mugs/nhl/20242025/STL/8482089.png,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,63,jakeneighbours,22,2002-03-29,Calgary,AB,CAN,CAN,72,201,2020,STL,1,26,26
334,8476979,Erik Gustafsson,DET,D,https://assets.nhle.com/mugs/nhl/20242025/DET/8476979.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,56,erikgustafsson,32,1992-03-14,Nynashamn,,SWE,SWE,72,197,2012,EDM,4,2,93
335,8481030,Jack St. Ivany,PIT,D,https://assets.nhle.com/mugs/nhl/20242025/PIT/8481030.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,3,jackstivany,25,1999-07-22,Manhattan Beach,CA,USA,USA,75,198,2018,PHI,4,19,112
336,8482745,Mason McTavish,ANA,C,https://assets.nhle.com/mugs/nhl/20242025/ANA/8482745.png,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,23,masonmctavish,21,2003-01-30,Zurich,,CHE,CHE,72,213,2021,ANA,1,3,3
337,8482074,Connor Zary,CGY,C,https://assets.nhle.com/mugs/nhl/20242025/CGY/8482074.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,47,connorzary,23,2001-09-25,Saskatoon,SK,CAN,CAN,72,178,2020,CGY,1,24,24
338,8484153,Leo Carlsson,ANA,C,https://assets.nhle.com/mugs/nhl/20242025/ANA/8484153.png,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,91,leocarlsson,20,2004-12-26,,,SWE,,75,194,2023,ANA,1,2,2
339,8482699,Dylan Guenther,UTA,R,https://assets.nhle.com/mugs/nhl/20242025/UTA/8482699.png,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,11,dylanguenther,21,2003-04-10,Edmonton,AB,CAN,CAN,74,175,2021,ARI,1,9,9
340,8480459,Pius Suter,VAN,C,https://assets.nhle.com/mugs/nhl/20242025/VAN/8480459.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,24,piussuter,28,1996-05-24,Zurich,,CHE,CHE,71,179,-,-,-,-,-
341,8475794,Tyler Seguin,DAL,C,https://assets.nhle.com/mugs/nhl/20242025/DAL/8475794.png,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,91,tylerseguin,32,1992-01-31,Brampton,ON,CAN,CAN,73,205,2010,BOS,1,2,2
342,8476372,Nick Seeler,PHI,D,https://assets.nhle.com/mugs/nhl/20242025/PHI/8476372.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,24,nickseeler,31,1993-06-03,Eden Prairie,MN,USA,USA,74,201,2011,MIN,5,10,131
343,8484958,Maxim Tsyplakov,NYI,R,https://assets.nhle.com/mugs/nhl/20242025/NYI/8484958.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,7,maximtsyplakov,26,1998-09-19,,,RUS,,75,210,-,-,-,-,-
344,8479980,Nicolas Hague,VGK,D,https://assets.nhle.com/mugs/nhl/20242025/VGK/8479980.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,14,nicolashague,26,1998-12-05,Kitchener,ON,CAN,CAN,78,230,2017,VGK,2,3,34
345,8475149,Marcus Johansson,MIN,L,https://assets.nhle.com/mugs/nhl/20242025/MIN/8475149.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,90,marcusjohansson,34,1990-10-06,Landskrona,,SWE,SWE,73,203,2009,WSH,1,24,24
346,8481656,Aliaksei Protas,WSH,C,https://assets.nhle.com/mugs/nhl/20242025/WSH/8481656.png,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,21,aliakseiprotas,24,2001-01-06,VITEBSK,,BLR,BLR,78,225,2019,WSH,3,29,91
347,8480336,Sean Walker,CAR,D,https://assets.nhle.com/mugs/nhl/20242025/CAR/8480336.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,26,seanwalker,30,1994-11-13,Keswick,ON,CAN,CAN,71,195,-,-,-,-,-
348,8478109,Victor Olofsson,VGK,L,https://assets.nhle.com/mugs/nhl/20242025/VGK/8478109.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,95,victorolofsson,29,1995-07-18,Ornskoldsvik,,SWE,SWE,71,181,2014,BUF,7,1,181
349,8482067,Connor Mackey,NYR,D,https://assets.nhle.com/mugs/nhl/20242025/NYR/8482067.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,14,connormackey,28,1996-09-12,Tower Lakes,IL,USA,USA,74,197,-,-,-,-,-
350,8483472,Maveric Lamoureux,UTA,D,https://assets.nhle.com/mugs/nhl/20242025/UTA/8483472.png,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,10,mavericlamoureux,20,2004-01-13,,,CAN,,78,196,2022,ARI,1,29,29
351,8483495,Simon Nemec,NJD,D,https://assets.nhle.com/mugs/nhl/20242025/NJD/8483495.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,17,simonnemec,20,2004-02-15,Liptovsky Mikulas,,SVK,SVK,73,190,2022,N.J,1,2,2
352,8477450,Jason Dickinson,CHI,C,https://assets.nhle.com/mugs/nhl/20242025/CHI/8477450.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,16,jasondickinson,29,1995-07-04,Georgetown,ON,CAN,CAN,74,200,2013,DAL,1,29,29
353,8482077,Dylan Holloway,STL,L,https://assets.nhle.com/mugs/nhl/20242025/STL/8482077.png,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,81,dylanholloway,23,2001-09-23,Calgary,AB,CAN,CAN,73,203,2020,EDM,1,14,14
354,8481604,Pavel Dorofeyev,VGK,L,https://assets.nhle.com/mugs/nhl/20242025/VGK/8481604.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,16,paveldorofeyev,24,2000-10-26,Nizhny Tagil,,RUS,RUS,73,194,2019,VGK,3,17,79
355,8479378,Logan Stanley,WPG,D,https://assets.nhle.com/mugs/nhl/20242025/WPG/8479378.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,64,loganstanley,26,1998-05-26,Waterloo,ON,CAN,CAN,79,242,2016,WPG,1,18,18
356,8478840,Will Borgen,NYR,D,https://assets.nhle.com/mugs/nhl/20242025/NYR/8478840.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,17,willborgen,28,1996-12-19,Moorhead,MN,USA,USA,75,204,2015,BUF,4,1,92
357,8482144,Jack Thompson,SJS,D,https://assets.nhle.com/mugs/nhl/20242025/SJS/8482144.png,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,26,jackthompson,22,2002-03-19,,,CAN,,73,178,2020,T.B,3,31,93
358,8478462,Nicolas Roy,VGK,C,https://assets.nhle.com/mugs/nhl/20242025/VGK/8478462.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,10,nicolasroy,27,1997-02-05,Amos,QC,CAN,CAN,76,202,2015,CAR,4,5,96
359,8479576,Vincent Desharnais,VAN,D,https://assets.nhle.com/mugs/nhl/20242025/VAN/8479576.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,73,vincentdesharnais,28,1996-05-29,Laval,QC,CAN,CAN,78,215,2016,EDM,7,2,183
360,8478021,William Lagesson,DET,D,https://assets.nhle.com/mugs/nhl/20242025/DET/8478021.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,84,willlagesson,28,1996-02-22,Gothenburg,,SWE,SWE,74,207,2014,EDM,4,1,91
361,8475722,Jason Zucker,BUF,L,https://assets.nhle.com/mugs/nhl/20242025/BUF/8475722.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,17,jasonzucker,32,1992-01-16,Newport Beach,CA,USA,USA,71,192,2010,MIN,2,29,59
362,8477479,Tyler Bertuzzi,CHI,L,https://assets.nhle.com/mugs/nhl/20242025/CHI/8477479.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,59,tylerbertuzzi,29,1995-02-24,Sudbury,ON,CAN,CAN,73,186,2013,DET,2,28,58
363,8481523,Kirby Dach,MTL,C,https://assets.nhle.com/mugs/nhl/20242025/MTL/8481523.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,77,kirbydach,23,2001-01-21,Fort Saskatchewan,AB,CAN,CAN,76,212,2019,CHI,1,3,3
364,8478413,Jordan Greenway,BUF,L,https://assets.nhle.com/mugs/nhl/20242025/BUF/8478413.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,12,jordangreenway,27,1997-02-16,Canton,NY,USA,USA,78,231,2015,MIN,2,20,50
365,8474673,TJ Brodie,CHI,D,https://assets.nhle.com/mugs/nhl/20242025/CHI/8474673.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,78,tjbrodie,34,1990-06-07,Chatham,ON,CAN,CAN,74,187,2008,CGY,4,23,114
366,8476474,Stefan Noesen,NJD,R,https://assets.nhle.com/mugs/nhl/20242025/NJD/8476474.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,11,stefannoesen,31,1993-02-12,Plano,TX,USA,USA,73,205,2011,OTT,1,21,21
367,8474586,Jordan Eberle,SEA,R,https://assets.nhle.com/mugs/nhl/20242025/SEA/8474586.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,7,jordaneberle,34,1990-05-15,Regina,SK,CAN,CAN,71,190,2008,EDM,1,22,22
368,8484258,Sam Malinski,COL,D,https://assets.nhle.com/mugs/nhl/20242025/COL/8484258.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,70,sammalinski,26,1998-07-27,,,USA,,71,190,-,-,-,-,-
369,8481563,Drew Helleson,ANA,D,https://assets.nhle.com/mugs/nhl/20242025/ANA/8481563.png,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,43,drewhelleson,23,2001-03-26,Farmington,MN,USA,USA,75,190,2019,COL,2,16,47
370,8478465,Guillaume Brisebois,VAN,D,https://assets.nhle.com/mugs/nhl/20242025/VAN/8478465.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,55,guillaumebrisebois,27,1997-07-21,Longueuil,QC,CAN,CAN,74,175,2015,VAN,3,5,66
371,8477998,Warren Foegele,LAK,L,https://assets.nhle.com/mugs/nhl/20242025/LAK/8477998.png,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,37,warrenfoegele,28,1996-04-01,Markham,ON,CAN,CAN,74,198,2014,CAR,3,7,67
372,8477407,Anthony Duclair,NYI,L,https://assets.nhle.com/mugs/nhl/20242025/NYI/8477407.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,11,anthonyduclair,29,1995-08-26,Pointe-Claire,QC,CAN,CAN,71,197,2013,NYR,3,19,80
373,8475790,Erik Gudbranson,CBJ,D,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8475790.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,44,erikgudbranson,33,1992-01-07,Ottawa,ON,CAN,CAN,77,222,2010,FLA,1,3,3
374,8478542,Evan Rodrigues,FLA,C,https://assets.nhle.com/mugs/nhl/20242025/FLA/8478542.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,17,evanrodrigues,31,1993-07-28,Toronto,ON,CAN,CAN,71,184,-,-,-,-,-
375,8473994,Jamie Benn,DAL,L,https://assets.nhle.com/mugs/nhl/20242025/DAL/8473994.png,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,14,jamiebenn,35,1989-07-18,Victoria,BC,CAN,CAN,74,205,2007,DAL,5,8,129
376,8476422,Mike Reilly,NYI,D,https://assets.nhle.com/mugs/nhl/20242025/NYI/8476422.png,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,2,michaelreilly,31,1993-07-13,Chicago,IL,USA,USA,73,196,2011,CBJ,4,7,98
377,8475191,Reilly Smith,NYR,R,https://assets.nhle.com/mugs/nhl/20242025/NYR/8475191.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,91,reillysmith,33,1991-04-01,Toronto,ON,CAN,CAN,73,185,2009,DAL,3,8,69
378,8478133,Jake Evans,MTL,C,https://assets.nhle.com/mugs/nhl/20242025/MTL/8478133.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,71,jakeevans,28,1996-06-02,Toronto,ON,CAN,CAN,72,186,2014,MTL,7,27,207
379,8477940,Nikolaj Ehlers,WPG,L,https://assets.nhle.com/mugs/nhl/20242025/WPG/8477940.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,27,nikolajehlers,28,1996-02-14,Aalborg,,DNK,DNK,72,169,2014,WPG,1,9,9
380,8482092,Ridly Greig,OTT,C,https://assets.nhle.com/mugs/nhl/20242025/OTT/8482092.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,71,ridlygreig,22,2002-08-08,Lethbridge,AB,CAN,CAN,72,183,2020,OTT,1,28,28
381,8481743,Marc Del Gaizo,NSH,D,https://assets.nhle.com/mugs/nhl/20242025/NSH/8481743.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,7,marcdelgaizo,25,1999-10-11,Basking Ridge,NJ,USA,USA,71,188,2019,NSH,4,16,109
382,8476392,Adam Lowry,WPG,C,https://assets.nhle.com/mugs/nhl/20242025/WPG/8476392.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,17,adamlowry,31,1993-03-29,St. Louis,MO,USA,USA,78,208,2011,WPG,3,6,67
383,8480185,Eetu Luostarinen,FLA,C,https://assets.nhle.com/mugs/nhl/20242025/FLA/8480185.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,27,eetuluostarinen,26,1998-09-02,Siilinjarvi,,FIN,FIN,75,190,2017,CAR,2,11,42
384,8482702,Logan Stankoven,DAL,C,https://assets.nhle.com/mugs/nhl/20242025/DAL/8482702.png,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,11,loganstankoven,21,2003-02-26,Kamloops,BC,CAN,CAN,67,170,2021,DAL,2,15,47
385,8476826,Yanni Gourde,SEA,C,https://assets.nhle.com/mugs/nhl/20242025/SEA/8476826.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,37,yannigourde,33,1991-12-15,Saint-Narcisse,QC,CAN,CAN,69,174,-,-,-,-,-
386,8479402,Jake Bean,CGY,D,https://assets.nhle.com/mugs/nhl/20242025/CGY/8479402.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,24,jakebean,26,1998-06-09,Calgary,AB,CAN,CAN,73,196,2016,CAR,1,13,13
387,8477365,Connor Clifton,BUF,D,https://assets.nhle.com/mugs/nhl/20242025/BUF/8477365.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,75,connorclifton,29,1995-04-28,Long Branch,NJ,USA,USA,71,190,2013,PHX,5,12,133
388,8480802,Ryan McLeod,BUF,C,https://assets.nhle.com/mugs/nhl/20242025/BUF/8480802.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,71,ryanmcleod,25,1999-09-21,Mississauga,ON,CAN,CAN,74,207,2018,EDM,2,9,40
389,8477416,Oliver Bjorkstrand,SEA,R,https://assets.nhle.com/mugs/nhl/20242025/SEA/8477416.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,22,oliverbjorkstrand,29,1995-04-10,Herning,,DNK,DNK,72,175,2013,CBJ,3,28,89
390,8476856,Mathew Dumba,DAL,D,https://assets.nhle.com/mugs/nhl/20242025/DAL/8476856.png,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,3,mattdumba,30,1994-07-25,Regina,SK,CAN,CAN,72,181,2012,MIN,1,7,7
391,8478975,Mason Marchment,DAL,L,https://assets.nhle.com/mugs/nhl/20242025/DAL/8478975.png,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,27,masonmarchment,29,1995-06-18,Uxbridge,ON,CAN,,76,210,-,-,-,-,-
392,8482929,Emil Lilleberg,TBL,D,https://assets.nhle.com/mugs/nhl/20242025/TBL/8482929.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,78,emillilleberg,23,2001-02-02,,,NOR,,74,192,2021,ARI,4,11,107
393,8480849,Barrett Hayton,UTA,C,https://assets.nhle.com/mugs/nhl/20242025/UTA/8480849.png,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,27,barretthayton,24,2000-06-09,Peterborough,ON,CAN,CAN,73,207,2018,ARI,1,5,5
394,8475343,Nic Dowd,WSH,C,https://assets.nhle.com/mugs/nhl/20242025/WSH/8475343.png,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,26,nicdowd,34,1990-05-27,Huntsville,AL,USA,USA,73,193,2009,L.A,7,17,198
395,8479987,Morgan Geekie,BOS,C,https://assets.nhle.com/mugs/nhl/20242025/BOS/8479987.png,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,39,morgangeekie,26,1998-07-20,Strathclair,MB,CAN,CAN,75,200,2017,CAR,3,5,67
396,8474568,Luke Schenn,NSH,D,https://assets.nhle.com/mugs/nhl/20242025/NSH/8474568.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,2,lukeschenn,35,1989-11-02,Saskatoon,SK,CAN,CAN,74,225,2008,TOR,1,5,5
397,8473533,Jordan Staal,CAR,C,https://assets.nhle.com/mugs/nhl/20242025/CAR/8473533.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,11,jordanstaal,36,1988-09-10,Thunder Bay,ON,CAN,CAN,76,220,2006,PIT,1,2,2
398,8477435,Ryan Graves,PIT,D,https://assets.nhle.com/mugs/nhl/20242025/PIT/8477435.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,27,ryangraves,29,1995-05-21,Yarmouth,NS,CAN,CAN,77,220,2013,NYR,4,19,110
399,8478854,Ryan Shea,PIT,D,https://assets.nhle.com/mugs/nhl/20242025/PIT/8478854.png,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,5,ryanshea,27,1997-02-11,Milton,MA,USA,USA,74,200,2015,CHI,4,30,121
400,8482166,Shakir Mukhamadullin,SJS,D,https://assets.nhle.com/mugs/nhl/20242025/SJS/8482166.png,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,85,shakirmukhamadullin,23,2002-01-10,,,RUS,,76,178,2020,N.J,1,20,20
401,8477810,Joel Hanley,CGY,D,https://assets.nhle.com/mugs/nhl/20242025/CGY/8477810.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,44,joelhanley,33,1991-06-08,Keswick,ON,CAN,CAN,71,190,-,-,-,-,-
402,8479639,Dylan Coghlan,WPG,D,https://assets.nhle.com/mugs/nhl/20242025/WPG/8479639.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,52,dylancoghlan,26,1998-02-19,Duncan,BC,CAN,CAN,74,208,-,-,-,-,-
403,8479941,Justin Danforth,CBJ,R,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8479941.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,17,justindanforth,31,1993-03-15,Oshawa,ON,CAN,CAN,69,190,-,-,-,-,-
404,8480797,Joel Farabee,PHI,L,https://assets.nhle.com/mugs/nhl/20242025/PHI/8480797.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,86,joelfarabee,24,2000-02-25,Syracuse,NY,USA,USA,72,183,2018,PHI,1,14,14
405,8477220,Nate Schmidt,FLA,D,https://assets.nhle.com/mugs/nhl/20242025/FLA/8477220.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,88,nathanschmidt,33,1991-07-16,St. Cloud,MN,USA,USA,72,195,-,-,-,-,-
406,8475197,Tyson Barrie,CGY,D,https://assets.nhle.com/mugs/nhl/20242025/CGY/8475197.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,8,tysonbarrie,33,1991-07-26,Victoria,BC,CAN,CAN,71,197,2009,COL,3,3,64
407,8476921,Jordan Martinook,CAR,L,https://assets.nhle.com/mugs/nhl/20242025/CAR/8476921.png,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,48,jordanmartinook,32,1992-07-25,Brandon,MB,CAN,CAN,72,196,2012,PHX,2,28,58
408,8482964,Arber Xhekaj,MTL,D,https://assets.nhle.com/mugs/nhl/20242025/MTL/8482964.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,72,arberxhekaj,23,2001-01-30,Hamilton,ON,CAN,CAN,76,238,-,-,-,-,-
409,8480246,Nick Perbix,TBL,D,https://assets.nhle.com/mugs/nhl/20242025/TBL/8480246.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,48,nickperbix,26,1998-06-15,Minneapolis,MN,USA,USA,74,191,2017,T.B,6,14,169
410,8475718,Justin Holl,DET,D,https://assets.nhle.com/mugs/nhl/20242025/DET/8475718.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,3,justinholl,32,1992-01-30,Tonka Bay,MN,USA,USA,75,197,2010,CHI,2,24,54
