,Player,Team,Position,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
708,Josh Manson,ANA,D,32,1991-10-07,Hinsdale,IL,USA,CAN,75,218,2011,ANA,6,9,160
709,Iiro Pakarinen,EDM,R,32,1991-08-25,Loviisa,,FIN,FIN,73,212,2011,FLA,7,3,184
710,Dominik Uher,PIT,C,30,1992-12-31,Ostvava,,CZE,CZE,72,188,2011,PIT,5,23,144
711,Tyler Graovac,MIN,C,30,1993-04-27,Brampton,ON,CAN,CAN,77,208,2011,MIN,7,10,191
712,Johnny Gaudreau,CGY,L,30,1993-08-13,Salem,NJ,USA,USA,69,165,2011,CGY,4,13,104
713,Tobias Rieder,ARI,R,30,1993-01-10,Landshut,,DEU,DEU,71,189,2011,EDM,4,23,114
714,Brian Ferlin,BOS,R,31,1992-06-03,Jacksonville,FL,USA,USA,74,213,2011,BOS,4,30,121
715,Andrew Shaw,CHI,C,32,1991-07-20,Belleville,ON,CAN,CAN,71,182,2011,CHI,5,18,139
716,Max Friberg,ANA,R,31,1992-11-20,Skovde,,SWE,SWE,71,200,2011,ANA,5,22,143
717,Shane Prince,OTT,L,31,1992-11-16,Rochester,NY,USA,USA,71,193,2011,OTT,2,31,61
718,Vincent Trocheck,FLA,C,30,1993-07-11,Pittsburgh,PA,USA,USA,71,184,2011,FLA,3,3,64
719,Adam Lowry,WPG,C,30,1993-03-29,St. Louis,MO,USA,USA,78,208,2011,WPG,3,6,67
720,Nick Cousins,PHI,C,30,1993-07-20,Belleville,ON,CAN,CAN,71,192,2011,PHI,3,7,68
721,Michael Paliotta,CHI,D,30,1993-04-06,Westport,CT,USA,USA,76,207,2011,CHI,3,9,70
722,Keegan Lowe,CAR,D,30,1993-03-29,Greenwich,CT,USA,USA,73,191,2011,CAR,3,12,73
723,Klas Dahlbeck,"ARI, CHI",D,32,1991-07-06,Katrineholm,,SWE,SWE,75,207,2011,CHI,3,18,79
724,Andy Andreoff,L.A,L,32,1991-05-17,Pickering,ON,CAN,CAN,73,208,2011,L.A,3,19,80
725,Nick Shore,L.A,C,31,1992-09-26,Denver,CO,USA,USA,73,198,2011,L.A,3,21,82
726,Josh Leivo,TOR,L,30,1993-05-26,Innisfil,ON,CAN,CAN,74,192,2011,TOR,3,25,86
727,Jean-Gabriel Pageau,OTT,C,31,1992-11-11,Ottawa,ON,CAN,CAN,71,185,2011,OTT,4,5,96
728,Reid Boucher,N.J,C,30,1993-09-08,Lansing,MI,USA,USA,70,195,2011,N.J,4,8,99
729,David Musil,EDM,D,30,1993-04-09,Calgary,AB,CAN,CAN,76,207,2011,EDM,2,1,31
730,Ty Rattie,STL,R,30,1993-02-05,Calgary,AB,CAN,CAN,71,183,2011,STL,2,2,32
731,Rocco Grimaldi,FLA,C,30,1993-02-08,Anaheim,CA,USA,USA,66,180,2011,FLA,2,3,33
732,Tomas Jurco,DET,L,30,1992-12-28,Kosice,,SVK,SVK,74,197,2011,DET,2,5,35
733,Adam Clendening,"CHI, VAN",D,31,1992-10-26,Niagara Falls,NY,USA,USA,72,194,2011,CHI,2,6,36
734,Boone Jenner,CBJ,C,30,1993-06-15,Dorchester,ON,CAN,CAN,74,203,2011,CBJ,2,7,37
735,Alex Khokhlachev,BOS,C,30,1993-09-09,Moscow,,RUS,RUS,70,181,2011,BOS,2,10,40
736,Dmitrij Jaskin,STL,R,30,1993-03-23,Omsk,,RUS,CZE,74,216,2011,STL,2,11,41
737,Victor Rask,CAR,C,30,1993-03-01,Leksand,,SWE,SWE,74,199,2011,CAR,2,12,42
738,Brandon Saad,CHI,L,31,1992-10-27,Pittsburgh,PA,USA,USA,73,215,2011,CHI,2,13,43
739,Brett Ritchie,DAL,R,30,1993-07-01,Orangeville,ON,CAN,CAN,76,215,2011,DAL,2,14,44
740,Markus Granlund,CGY,C,30,1993-04-16,Oulu,,FIN,FIN,72,180,2011,CGY,2,15,45
741,Matt Nieto,S.J,L,31,1992-11-05,Long Beach,CA,USA,USA,71,187,2011,S.J,2,17,47
742,Xavier Ouellet,DET,D,30,1993-07-29,Bayonne,,FRA,FRA,72,197,2011,DET,2,18,48
743,Miikka Salomaki,NSH,R,30,1993-03-09,Raahe,,FIN,FIN,71,203,2011,NSH,2,22,52
744,William Karlsson,"ANA, CBJ",C,30,1993-01-08,Marsta,,SWE,SWE,72,190,2011,ANA,2,23,53
745,Scott Harrington,PIT,D,30,1993-03-10,Kingston,ON,CAN,CAN,74,204,2011,PIT,2,24,54
746,Lucas Lessio,ARI,L,30,1993-01-23,Maple,ON,CAN,CAN,73,212,2011,PHX,2,26,56
747,Tyler Wotherspoon,CGY,D,30,1993-03-12,Burnaby,BC,CAN,CAN,74,207,2011,CGY,2,27,57
748,Nikita Kucherov,T.B,R,30,1993-06-17,Maykop,,RUS,RUS,71,181,2011,T.B,2,28,58
749,Ryan Nugent-Hopkins,EDM,C,30,1993-04-12,Burnaby,BC,CAN,CAN,72,195,2011,EDM,1,1,1
750,Gabriel Landeskog,COL,L,31,1992-11-23,Stockholm,,SWE,SWE,73,215,2011,COL,1,2,2
751,Jonathan Huberdeau,FLA,L,30,1993-06-04,Saint-Jerome,QC,CAN,CAN,73,200,2011,FLA,1,3,3
752,Adam Larsson,N.J,D,31,1992-11-12,Skellefteå,,SWE,SWE,75,209,2011,N.J,1,4,4
753,Ryan Strome,NYI,"C, R",30,1993-07-11,Mississauga,ON,CAN,CAN,73,191,2011,NYI,1,5,5
754,Mika Zibanejad,OTT,C,30,1993-04-18,Huddinge,,SWE,SWE,74,202,2011,OTT,1,6,6
755,Mark Scheifele,WPG,C,30,1993-03-15,Kitchener,ON,CAN,CAN,75,198,2011,WPG,1,7,7
756,Sean Couturier,PHI,C,31,1992-12-07,Phoenix,AZ,USA,CAN,75,211,2011,PHI,1,8,8
757,Dougie Hamilton,BOS,D,30,1993-06-17,Toronto,ON,CAN,CAN,78,230,2011,BOS,1,9,9
758,Jonas Brodin,MIN,D,30,1993-07-12,Karlstad,,SWE,SWE,74,196,2011,MIN,1,10,10
759,Duncan Siemens,COL,D,30,1993-09-07,Edmonton,AB,CAN,CAN,75,210,2011,COL,1,11,11
760,Ryan Murphy,CAR,D,30,1993-03-31,Aurora,ON,CAN,CAN,71,175,2011,CAR,1,12,12
761,Sven Baertschi,"CGY, VAN",L,31,1992-10-05,Bern,,CHE,CHE,71,190,2011,CGY,1,13,13
762,Jamie Oleksiak,DAL,D,30,1992-12-21,Toronto,ON,CAN,CAN,79,257,2011,DAL,1,14,14
763,J.T. Miller,NYR,L,30,1993-03-14,East Palestine,OH,USA,USA,73,218,2011,NYR,1,15,15
764,Joel Armia,BUF,R,30,1993-05-31,Pori,,FIN,FIN,75,216,2011,BUF,1,16,16
765,Nathan Beaulieu,MTL,D,31,1992-12-05,Strathroy,ON,CAN,CAN,74,200,2011,MTL,1,17,17
766,Oscar Klefbom,EDM,D,30,1993-07-20,Karlstad,,SWE,SWE,75,216,2011,EDM,1,19,19
767,Connor Murphy,ARI,D,30,1993-03-26,Dublin,OH,USA,USA,76,212,2011,PHX,1,20,20
768,Stefan Noesen,ANA,R,30,1993-02-12,Plano,TX,USA,USA,73,205,2011,OTT,1,21,21
769,Joe Morrow,BOS,D,31,1992-12-09,Edmonton,AB,CAN,CAN,72,196,2011,PIT,1,23,23
770,Matt Puempel,OTT,L,30,1993-01-24,Windsor,ON,CAN,CAN,73,205,2011,OTT,1,24,24
771,Stuart Percy,TOR,D,30,1993-05-18,Oakville,ON,CAN,CAN,73,187,2011,TOR,1,25,25
772,Phillip Danault,CHI,L,30,1993-02-24,Victoriaville,QC,CAN,CAN,73,200,2011,CHI,1,26,26
773,Vladislav Namestnikov,T.B,C,31,1992-11-22,Zhukovskiy,,RUS,RUS,72,179,2011,T.B,1,27,27
774,Nicklas Jensen,VAN,R,30,1993-03-06,Herning,,DNK,DNK,75,216,2011,VAN,1,29,29
775,Rickard Rakell,ANA,C,30,1993-05-05,Sundbyberg,,SWE,SWE,73,195,2011,ANA,1,30,30
776,Seth Griffith,BOS,C,30,1993-01-04,Wallaceburg,ON,CAN,CAN,69,190,2012,BOS,5,10,131
777,Colin Smith,COL,C,30,1993-06-20,Edmonton,AB,CAN,CAN,70,185,2012,COL,7,11,192
778,Jonathan Marchessault,T.B,C,32,1990-12-27,Cap-Rouge,QC,CAN,CAN,69,183,-,-,-,-,-
779,Daniil Tarasov,S.J,R,32,1991-06-20,Moscow,,RUS,RUS,72,188,-,-,-,-,-
780,Barclay Goodrow,S.J,R,30,1993-02-26,Toronto,ON,CAN,CAN,74,204,-,-,-,-,-
781,Bobby Farnham,PIT,R,34,1989-01-21,North Andover,MA,USA,USA,70,190,-,-,-,-,-
782,Brad Hunt,EDM,D,35,1988-08-24,Maple Ridge,BC,CAN,CAN,69,177,-,-,-,-,-
783,Torey Krug,BOS,D,32,1991-04-12,Livonia,MI,USA,USA,69,194,-,-,-,-,-
784,Karl Stollery,"COL, S.J",D,36,1987-11-21,Camrose,AB,CAN,CAN,71,180,-,-,-,-,-
785,Cameron Schilling,WSH,D,35,1988-10-07,Carmel,IN,USA,USA,74,182,-,-,-,-,-
786,J.T. Brown,T.B,R,33,1990-07-02,Burnsville,MN,USA,USA,70,182,-,-,-,-,-
787,Matt Tennyson,S.J,D,33,1990-04-23,Minneapolis,MN,USA,USA,74,205,-,-,-,-,-
788,Brian Flynn,"BUF, MTL",C,35,1988-07-26,Lynnfield,MA,USA,USA,73,185,-,-,-,-,-
789,Luke Glendening,DET,C,34,1989-04-28,Grand Rapids,MI,USA,USA,71,190,-,-,-,-,-
790,Ryan Murray,CBJ,D,30,1993-09-27,Regina,SK,CAN,CAN,73,206,2012,CBJ,1,2,2
791,Alex Galchenyuk,MTL,C,29,1994-02-12,Milwaukee,WI,USA,USA,73,194,2012,MTL,1,3,3
792,Griffin Reinhart,NYI,D,29,1994-01-24,North Vancouver,BC,CAN,CAN,76,212,2012,NYI,1,4,4
793,Morgan Rielly,TOR,D,29,1994-03-09,Vancouver,BC,CAN,CAN,73,222,2012,TOR,1,5,5
794,Hampus Lindholm,ANA,D,29,1994-01-20,Helsingborg,,SWE,SWE,76,215,2012,ANA,1,6,6
795,Nail Yakupov,EDM,R,30,1993-10-06,Nizhnekamsk,,RUS,RUS,71,195,2012,EDM,1,1,1
796,Matt Dumba,MIN,D,29,1994-07-25,Regina,SK,CAN,CAN,72,181,2012,MIN,1,7,7
797,Henrik Samuelsson,ARI,C,29,1994-02-07,Scottsdale,AZ,USA,USA,75,219,2012,PHX,1,27,27
798,Stefan Matteau,N.J,C,29,1994-02-23,Chicago,IL,USA,USA,74,208,2012,N.J,1,29,29
799,Tanner Pearson,L.A,L,31,1992-08-10,Kitchener,ON,CAN,CAN,73,201,2012,L.A,1,30,30
800,Scott Laughton,PHI,C,29,1994-05-30,Oakville,ON,CAN,CAN,73,190,2012,PHI,1,20,20
801,Olli Maatta,PIT,D,29,1994-08-22,Jyväskylä,,FIN,FIN,74,207,2012,PIT,1,22,22
802,Zemgus Girgensons,BUF,C,29,1994-01-05,Riga,,LVA,LVA,74,200,2012,BUF,1,14,14
803,Cody Ceci,OTT,D,29,1993-12-21,Ottawa,ON,CAN,CAN,74,210,2012,OTT,1,15,15
804,Tom Wilson,WSH,R,29,1994-03-29,Toronto,ON,CAN,CAN,76,220,2012,WSH,1,16,16
805,Tomas Hertl,S.J,C,30,1993-11-12,Praha,,CZE,CZE,75,215,2012,S.J,1,17,17
806,Teuvo Teravainen,CHI,L,29,1994-09-11,Helsinki,,FIN,FIN,71,191,2012,CHI,1,18,18
807,Derrick Pouliot,PIT,D,29,1994-01-16,Estevan,SK,CAN,CAN,72,196,2012,PIT,1,8,8
808,Jacob Trouba,WPG,D,29,1994-02-26,Rochester,MI,USA,USA,75,203,2012,WPG,1,9,9
809,Slater Koekkoek,T.B,D,29,1994-02-18,Winchester,ON,CAN,CAN,74,193,2012,T.B,1,10,10
810,Filip Forsberg,NSH,L,29,1994-08-13,Ostervala,,SWE,SWE,73,205,2012,WSH,1,11,11
811,Mikhail Grigorenko,BUF,C,29,1994-05-16,Khabarovsk,,RUS,RUS,75,206,2012,BUF,1,12,12
812,Shayne Gostisbehere,PHI,D,30,1993-04-20,Pembroke Pines,FL,USA,USA,71,180,2012,PHI,3,17,78
813,Chris Tierney,S.J,C,29,1994-07-01,Keswick,ON,CAN,CAN,73,191,2012,S.J,2,25,55
814,Jordan Martinook,ARI,L,31,1992-07-25,Brandon,MB,CAN,CAN,72,196,2012,PHX,2,28,58
815,Damon Severson,N.J,D,29,1994-08-07,Melville,SK,CAN,CAN,74,205,2012,N.J,2,30,60
816,Jake McCabe,BUF,D,30,1993-10-12,Eau Claire,WI,USA,USA,73,204,2012,BUF,2,14,44
817,Brendan Woods,CAR,L,31,1992-06-11,Humboldt,SK,CAN,CAN,76,210,2012,CAR,5,8,129
818,Brett Kulak,CGY,D,29,1994-01-06,Edmonton,AB,CAN,CAN,73,197,2012,CGY,4,14,105
819,Cedric Paquette,T.B,C,30,1993-08-13,Gaspe,QC,CAN,CAN,72,205,2012,T.B,4,10,101
820,Josh Anderson,CBJ,R,29,1994-05-07,Burlington,ON,CAN,CAN,75,218,2012,CBJ,4,4,95
821,Petteri Lindbohm,STL,D,30,1993-09-23,Helsinki,,FIN,FIN,75,198,2012,STL,6,25,176
822,Damien Brunner,N.J,R,37,1986-03-09,Zürich,,CHE,CHE,71,185,-,-,-,-,-
823,Liam O'Brien,WSH,C,29,1994-07-29,Halifax,NS,CAN,CAN,73,213,-,-,-,-,-
824,Jayson Megna,PIT,C,33,1990-02-01,Fort Lauderdale,FL,USA,USA,73,195,-,-,-,-,-
825,Raman Hrabarenka,N.J,D,31,1992-08-24,Mogilev,,BLR,BLR,76,230,-,-,-,-,-
826,Andrej Sustr,T.B,D,33,1990-11-29,Plzen,,CZE,CZE,79,217,-,-,-,-,-
827,Tim Schaller,BUF,C,33,1990-11-16,Merrimack,NH,USA,USA,74,204,-,-,-,-,-
828,Conor Allen,NYR,D,33,1990-01-31,Chicago,IL,USA,USA,73,188,-,-,-,-,-
829,Danny DeKeyser,DET,D,33,1990-03-07,Detroit,MI,USA,USA,75,183,-,-,-,-,-
830,Nate Schmidt,WSH,D,32,1991-07-16,St. Cloud,MN,USA,USA,72,195,-,-,-,-,-
831,Eriah Hayes,S.J,R,35,1988-07-07,La Crescent,MN,USA,USA,76,210,-,-,-,-,-
832,Matt Lindblad,BOS,C,33,1990-03-23,Evanston,IL,USA,USA,71,188,-,-,-,-,-
833,Chad Ruhwedel,BUF,D,33,1990-05-07,San Diego,CA,USA,USA,71,191,-,-,-,-,-
834,Andrew Miller,EDM,C,35,1988-09-18,Bloomfield Hills,MI,USA,USA,70,181,-,-,-,-,-
835,Michael Raffl,PHI,L,35,1988-12-01,Villach,,AUT,AUT,73,205,-,-,-,-,-
836,Anthony Duclair,NYR,L,28,1995-08-26,Pointe-Claire,QC,CAN,CAN,71,197,2013,NYR,3,19,80
837,Bogdan Yakimov,EDM,C,29,1994-10-04,Nizhnekamsk,,RUS,RUS,77,188,2013,EDM,3,22,83
838,Sven Andrighetto,MTL,R,30,1993-03-21,Zurich,,CHE,CHE,70,188,2013,MTL,3,25,86
839,Andrew Copp,WPG,C,29,1994-07-08,Ann Arbor,MI,USA,USA,73,199,2013,WPG,4,13,104
840,Andre Burakovsky,WSH,L,28,1995-02-09,Klagenfurt,,AUT,SWE,75,209,2013,WSH,1,23,23
841,Marko Dano,CBJ,C,29,1994-11-30,Eisenstadt,,AUT,SVK,71,201,2013,CBJ,1,27,27
842,Ryan Hartman,CHI,L,29,1994-09-20,Hilton Head Isl.,SC,USA,USA,72,197,2013,CHI,1,30,30
843,Jacob De La Rose,MTL,L,28,1995-05-20,Arvika,,SWE,SWE,75,215,2013,MTL,2,4,34
844,Emile Poirier,CGY,L,29,1994-12-14,Montreal,QC,CAN,CAN,74,196,2013,CGY,1,22,22
845,Nathan MacKinnon,COL,C,28,1995-09-01,Halifax,NS,CAN,CAN,72,200,2013,COL,1,1,1
846,Aleksander Barkov,FLA,C,28,1995-09-02,Tampere,,FIN,FIN,75,215,2013,FLA,1,2,2
847,Jonathan Drouin,T.B,L,28,1995-03-28,Ste-Agathe,QC,CAN,CAN,71,198,2013,T.B,1,3,3
848,Seth Jones,NSH,D,29,1994-10-03,Arlington,TX,USA,USA,76,213,2013,NSH,1,4,4
849,Elias Lindholm,CAR,C,29,1994-12-02,Boden,,SWE,SWE,73,202,2013,CAR,1,5,5
850,Sean Monahan,CGY,C,29,1994-10-12,Brampton,ON,CAN,CAN,74,196,2013,CGY,1,6,6
851,Darnell Nurse,EDM,D,28,1995-02-04,Hamilton,ON,CAN,CAN,76,221,2013,EDM,1,7,7
852,Rasmus Ristolainen,BUF,D,29,1994-10-27,Turku,,FIN,FIN,76,221,2013,BUF,1,8,8
853,Bo Horvat,VAN,C,28,1995-04-05,London,ON,CAN,CAN,72,215,2013,VAN,1,9,9
854,Valeri Nichushkin,DAL,R,28,1995-03-04,Chelyabinsk,,RUS,RUS,76,210,2013,DAL,1,10,10
855,Alexander Wennberg,CBJ,C,29,1994-09-22,Stockholm,,SWE,SWE,74,190,2013,CBJ,1,14,14
856,Nikita Zadorov,BUF,D,28,1995-04-16,Moscow,,RUS,RUS,78,248,2013,BUF,1,16,16
857,Curtis Lazar,OTT,C,28,1995-02-02,Salmon Arm,BC,CAN,CAN,72,203,2013,OTT,1,17,17
858,Mirco Mueller,S.J,D,28,1995-03-21,Winterthur,,CHE,CHE,75,210,2013,S.J,1,18,18
859,Kerby Rychel,CBJ,L,29,1994-10-07,Torrance,CA,USA,CAN,73,213,2013,CBJ,1,19,19
860,Ronalds Kenins,VAN,L,32,1991-02-28,Riga,,LVA,LVA,72,201,-,-,-,-,-
861,Josh Jooris,CGY,R,33,1990-07-14,Burlington,ON,CAN,CAN,73,198,-,-,-,-,-
862,Tyler Gaudet,ARI,C,30,1993-04-04,Hamilton,ON,CAN,CAN,75,217,-,-,-,-,-
863,Trevor van Riemsdyk,CHI,D,32,1991-07-24,Middletown,NJ,USA,USA,75,191,-,-,-,-,-
864,Christian Folin,MIN,D,32,1991-02-09,Gothenburg,,SWE,SWE,75,204,-,-,-,-,-
865,Jordan Oesterle,EDM,D,31,1992-06-25,Dearborn Heights,MI,USA,USA,72,187,-,-,-,-,-
866,Patrick Brown,CAR,C,31,1992-05-29,Bloomfield Hills,MI,USA,USA,73,210,-,-,-,-,-
867,Dennis Everberg,COL,R,31,1991-12-31,Vasteras,,SWE,SWE,76,205,-,-,-,-,-
868,David Wolf,CGY,L,34,1989-09-15,Dusseldorf,,DEU,DEU,75,215,-,-,-,-,-
869,Borna Rendulic,COL,R,31,1992-03-25,Zagreb,,HRV,HRV,74,200,-,-,-,-,-
870,Melker Karlsson,S.J,C,33,1990-07-18,Lycksele,,SWE,SWE,72,180,-,-,-,-,-
871,Pierre-Edouard Bellemare,PHI,L,38,1985-03-06,Le Blanc-Mesnil,,FRA,FRA,71,198,-,-,-,-,-
872,Aaron Ekblad,FLA,D,27,1996-02-07,Windsor,ON,CAN,CAN,76,215,2014,FLA,1,1,1
873,Sam Reinhart,BUF,C,28,1995-11-06,West Vancouver,BC,CAN,CAN,74,193,2014,BUF,1,2,2
874,Leon Draisaitl,EDM,C,28,1995-10-27,Cologne,,DEU,DEU,74,208,2014,EDM,1,3,3
875,Sam Bennett,CGY,C,27,1996-06-20,Holland Landing,ON,CAN,CAN,73,195,2014,CGY,1,4,4
876,Kevin Fiala,NSH,L,27,1996-07-22,St. Gallen,,CHE,CHE,70,204,2014,NSH,1,11,11
877,David Pastrnak,BOS,R,27,1996-05-25,Havirov,,CZE,CZE,73,195,2014,BOS,1,25,25
878,Viktor Arvidsson,NSH,L,30,1993-04-08,Skellefteå,,SWE,SWE,70,185,2014,NSH,4,22,112
879,Jiri Sekac,"ANA, MTL",L,31,1992-06-10,Kladno,,CZE,CZE,73,185,-,-,-,-,-
880,Casey Bailey,TOR,R,32,1991-10-27,Anchorage,AK,USA,USA,75,195,-,-,-,-,-
881,Kyle Baun,CHI,R,31,1992-05-04,Toronto,ON,CAN,CAN,74,188,-,-,-,-,-
